ZIP,SOLDPRICE,SQFT,LOTSIZE,BEDS,BATHS,AGE,DOM
2453,495000.0,2598,,3,3.5,33,190
1969,599900.0,1470,,2,2.0,2,0
2601,235000.0,2456,,3,2.5,17,223
1604,65000.0,1177,,2,2.0,30,173
2114,765000.0,1961,,2,2.5,13,189
2148,299000.0,970,970.0,2,1.0,108,152
1824,208000.0,1300,,2,2.5,2,38
2351,274000.0,620,,1,1.0,2,75
2720,179000.0,1080,,2,1.5,44,119
1863,245000.0,1735,1735.0,3,2.5,15,196
1913,220500.0,2361,,3,2.5,218,166
2127,759000.0,914,,2,1.0,118,159
2138,709000.0,922,,2,2.0,2,32
2127,1165000.0,2300,,3,2.5,2,172
1832,291400.0,1500,,3,2.0,101,6
2131,97000.0,1470,,2,2.0,2,0
2053,219500.0,928,,1,1.0,118,180
2675,475000.0,765,,2,1.0,32,141
2129,675000.0,2157,,2,2.5,11,132
2666,215000.0,1024,,2,1.5,35,177
1801,607400.0,750,,2,1.0,37,100
2062,205000.0,2146,,3,2.5,128,4
2718,260000.0,1628,,2,2.5,2,147
2062,297000.0,1540,,3,2.5,46,127
2115,536400.0,1343,,2,2.0,14,184
1970,276000.0,2090,2003760.0,2,2.0,19,168
2184,242000.0,1923,,2,3.0,122,173
2143,450000.0,1326,,2,2.0,2,0
2127,630000.0,1201,67250.0,2,1.5,138,150
1841,54000.0,638,,1,1.0,103,103
1824,275000.0,1504,,3,3.0,103,103
2895,59000.0,893,,2,2.0,103,103
1949,469900.0,1584,,3,3.0,103,103
2127,460000.0,1768,,2,2.5,31,154
2134,310000.0,416,,1,1.0,58,152
2338,154000.0,3153,3153.0,4,3.0,2,182
1760,745000.0,1450,,2,2.0,2,174
2762,314900.0,2250,,2,3.0,2,0
2703,333535.0,1458,,3,2.5,11,144
1564,387800.75,1742,,2,2.0,2,93
2459,300000.0,1185,257440.0,2,2.0,31,154
2132,298000.0,1588,,3,2.5,2,84
2657,460000.0,1200,,2,2.0,13,150
1852,205000.0,2046,13504.0,2,2.5,15,182
2116,780000.0,1300,,2,1.5,34,164
2125,479000.0,741,840.0,1,1.0,119,89
2184,290000.0,3151,,3,3.5,14,291
1844,196000.0,2045,,3,2.5,15,150
2375,197000.0,1300,,2,2.5,2,95
2134,350000.0,950,,2,1.5,43,125
1604,185000.0,1874,,2,2.5,26,163
1721,209000.0,2590,,3,2.5,10,145
1826,202400.0,727,,2,1.0,48,307
1701,446020.0,1050,,2,1.5,2,101
2072,330000.0,1454,1680.0,4,1.0,168,67
2072,130000.0,2406,2406.0,2,2.5,30,15
2446,530000.0,956,,1,1.0,2,117
1970,305000.0,1326,,2,2.0,2,0
1701,290000.0,2562,0.0,2,2.0,15,119
2351,135000.0,1380,,3,1.5,24,27
2062,379000.0,780,,2,1.0,53,77
2116,885000.0,1100,23238.0,2,1.0,178,161
2127,678000.0,1816,,2,2.5,18,141
2062,326000.0,980,,2,1.5,36,165
2116,597000.0,1925,,2,2.0,2,83
2356,218000.0,2681,,4,3.5,2,138
2113,575000.0,1404,,2,3.5,33,161
2053,234000.0,2075,,2,2.5,2,71
2375,170000.0,1726,,2,2.5,32,176
2766,229900.0,644,,1,1.0,58,150
1749,310000.0,943,,2,1.0,123,70
2148,345000.0,945,,2,2.0,2,31
2110,799000.0,652,,1,1.0,46,75
2116,1117000.0,746,,2,1.0,128,66
2038,467400.0,1625,14810.0,3,1.5,199,98
1880,470000.0,770,,1,1.0,2,99
3076,270000.0,2290,2290.0,2,2.5,40,152
2143,535000.0,1428,,2,1.5,188,125
2191,210000.0,955,,1,1.0,2,49
2116,705500.0,1594,,3,1.5,31,84
1960,161500.0,650,,1,1.0,259,127
1905,399000.0,881,,1,1.0,30,75
2154,400000.0,1900,,2,1.5,5,112
1886,370001.0,1742,,2,2.0,2,63
1845,317000.0,1240,,3,1.5,43,61
1970,280000.0,1673,,3,2.0,128,137
3051,130000.0,1731,,2,2.5,30,133
2719,180000.0,1068,,2,1.5,31,103
1960,237000.0,760,,2,1.5,47,131
1527,235000.0,1040,,2,1.5,32,123
2760,197000.0,1058,,2,2.0,38,98
1749,167000.0,975,,2,1.5,38,30
1821,137000.0,1242,,3,1.5,28,65
2129,451780.0,2256,,4,2.5,2,128
2338,190000.0,1313,4356000.0,2,1.5,32,128
2130,482000.0,1608,,4,1.0,118,140
1852,360000.0,550,,1,1.0,53,620
2127,851000.0,910,,2,2.0,37,116
2116,1277500.0,667,,1,1.0,56,63
2134,450000.0,1195,,1,2.0,16,152
2370,245000.0,1320,7200.0,3,2.5,2,38
1960,185000.0,1121,,2,2.0,2,0
2536,357500.0,1326,,2,2.0,2,0
2472,345000.0,378,,1,1.0,50,124
2118,1100000.0,910,4356.0,3,1.0,118,130
6082,189000.0,782,,2,1.0,47,34
2474,879000.0,1138,,2,1.5,33,57
2116,2200000.0,1785,,3,2.5,20,124
2767,374900.0,1357,3336.0,2,1.0,108,113
2359,267000.0,1740,,2,2.5,34,109
2129,575000.0,2327,,2,2.5,7,127
1537,172000.0,2979,12763080.0,3,2.5,21,147
1905,180000.0,1712,,3,3.0,35,128
2139,833000.0,988,,1,1.0,58,111
2445,526000.0,1396,13519.0,3,1.5,14,111
2131,375000.0,2885,,3,2.5,15,43
1453,147000.0,1524,,2,2.5,103,80
1748,456910.0,1745,0.0,2,2.5,2,67
2210,530000.0,929,,2,1.0,30,54
2180,219900.0,1110,,2,2.0,14,130
2467,714000.0,687,41613.0,1,1.0,47,12
1915,139900.0,1756,15479.0,3,2.5,2,50
1420,174900.0,1018,,2,1.5,32,84
2118,650000.0,1517,7500.0,2,2.0,2,120
2445,1370000.0,1776,,2,2.5,20,114
2446,1165000.0,1855,,2,2.0,48,98
1450,449000.0,2844,35446.0,4,3.5,21,83
1564,350397.63,941,,2,1.5,118,98
1821,328000.0,2060,,4,2.5,108,117
1748,392000.0,2200,10889.0,4,3.0,2,130
1938,255000.0,2040,0.0,2,1.5,30,145
1970,96000.0,1227,,2,1.5,32,116
2766,439900.0,1515,,3,2.0,29,78
1845,164000.0,2586,0.0,2,2.5,2,7
2115,395000.0,1049,,2,1.5,30,327
2465,676500.0,957,,1,1.0,41,116
2021,232500.0,918,,1,1.0,78,108
2119,475000.0,2317,,2,3.0,98,95
2766,199101.0,2150,,2,2.5,2,8
1880,425000.0,791,,1,1.0,41,79
1826,90000.0,2093,,2,2.5,66,82
2135,615000.0,1563,0.0,2,2.5,32,55
2467,680000.0,1100,,2,2.0,2,85
1331,43000.0,2535,,4,2.0,144,131
2301,95000.0,2328,,5,3.5,13,112
1453,180900.0,1036,,2,1.5,13,34
2111,1450000.0,1188,,2,1.5,29,75
2129,634000.0,1325,,2,2.0,2,40
2375,210000.0,1326,,2,2.0,2,0
2021,181000.0,1917,,3,1.5,198,84
2114,460000.0,1604,6223.0,3,2.0,123,84
2139,355000.0,3464,,4,4.5,137,71
1844,150000.0,1024,0.0,2,1.5,32,826
2169,285000.0,1326,,2,2.0,2,25
2118,1082250.0,2132,,3,2.5,11,179
1760,690000.0,2139,,2,2.5,34,78
2351,240000.0,1350,,2,1.5,37,104
2649,324000.0,1260,,2,1.5,42,53
2127,304000.0,1551,2247.0,3,2.0,108,89
1754,251250.0,861,,2,1.0,30,32
2155,310000.0,1470,,2,2.0,2,7
2138,675000.0,555,,1,1.0,110,69
2113,399000.0,890,,2,1.0,37,64
2116,797000.0,720,,1,1.0,34,84
2118,1751000.0,787,62566.0,1,1.0,53,88
1876,354900.0,1428,9583.0,2,2.5,12,107
2127,550000.0,1748,999.0,2,3.5,118,60
1752,135250.0,714,0.0,1,1.0,83,99
2115,506900.0,1890,100560.0,2,2.0,12,112
2189,284000.0,1344,7584.0,2,2.0,7,70
2155,348500.0,1800,,3,2.5,2,27
2169,605000.0,2069,,2,2.5,23,96
2453,759999.0,1215,0.0,2,1.5,33,104
2122,192500.0,1227,0.0,2,1.5,33,104
2190,95000.0,1100,,2,2.0,2,62
2127,744000.0,4160,17488.0,5,4.5,2,69
1420,138000.0,1219,1219.0,2,2.0,118,74
2738,1200000.0,1502,,3,2.5,2,72
2720,174900.0,1327,,2,2.0,35,81
2356,229900.0,1632,,3,1.5,128,77
2472,411500.0,2784,,3,3.5,28,106
1757,220000.0,1080,,2,1.5,45,99
2452,301000.0,1920,,3,1.5,29,87
2155,334900.0,2250,,2,3.0,2,0
2129,550000.0,1039,1039.0,2,1.0,113,23
1929,461500.0,1402,,2,1.5,35,91
2130,643900.0,920,9999.0,2,1.0,30,62
2116,393500.0,1845,,2,2.0,10,72
2131,470000.0,2164,2164.0,4,3.5,108,71
1757,144500.0,902,902.0,3,1.0,128,73
2116,547000.0,1380,,3,2.5,30,11
2141,440000.0,912,,2,1.5,46,95
2110,5600000.0,1606,,2,1.5,31,22
1907,377000.0,2155,,2,3.5,25,63
1902,250000.0,1440,,2,1.5,32,103
1845,190000.0,1027,,2,2.0,11,100
1906,290000.0,1440,,2,1.0,118,81
2115,416000.0,1800,0.0,3,2.5,2,80
2151,242500.0,1631,3049.0,3,1.5,229,75
2180,250000.0,1263,1505.0,2,1.5,128,47
2169,300000.0,1495,175982.0,2,2.0,55,66
1970,268000.0,1266,,2,2.0,20,42
2130,491000.0,1159,,2,2.0,32,61
3811,275000.0,796,,2,1.0,32,57
2131,465000.0,1725,,2,2.5,20,80
1950,349900.0,876,,2,1.0,103,105
2766,195000.0,980,,2,1.0,54,95
1525,174250.0,967,,2,1.0,42,52
2116,965000.0,2156,,3,3.5,9,22
1844,219000.0,1705,2212412.0,2,2.0,7,82
1966,570000.0,986,10050.0,2,1.5,33,99
2171,462000.0,1500,304920.0,3,1.5,34,19
2129,665000.0,776,,1,1.0,31,331
1867,547610.0,2025,23712.0,2,2.5,200,165
2143,831000.0,1568,,2,2.0,10,58
1867,384495.0,619,,1,1.0,118,130
2150,335000.0,1325,,2,2.0,2,16
2333,419000.0,1098,,3,1.0,145,97
2135,340000.0,889,,2,1.0,32,66
2169,280000.0,2037,,2,2.5,12,100
2420,640000.0,1913,,2,2.5,6,27
2149,360000.0,2474,,4,3.5,11,35
1581,143000.0,572,,1,1.0,118,32
2110,630000.0,1120,,2,1.5,17,126
1970,175000.0,1667,,2,2.0,2,21
1420,134900.0,677,54024.0,1,1.0,36,42
1844,230000.0,786,,1,1.0,128,50
2126,379000.0,3002,,3,2.5,31,27
1721,220000.0,572,,1,1.0,110,118
1803,545000.0,1584,,2,1.5,212,26
2760,168000.0,1844,0.0,2,2.0,14,56
3842,256000.0,1024,,2,1.0,113,104
2072,120000.0,2442,2442.0,4,3.0,108,72
1826,164500.0,1931,,3,2.5,20,51
2021,425000.0,909,,2,1.0,33,63
2128,319000.0,1500,0.0,2,2.0,13,94
2038,232500.0,1820,,3,2.5,318,59
1453,114500.0,3462,,3,3.5,4,97
1970,405000.0,1134,,2,2.0,7,142
2127,865000.0,2753,,2,2.5,17,66
1440,80100.0,722,,2,1.0,118,61
2150,360000.0,720,720.0,2,1.0,58,62
2382,236000.0,1850,,3,2.5,2,27
2118,947500.0,1103,0.0,2,1.5,32,65
1902,222500.0,1188,,2,1.5,35,73
3044,165000.0,2397,,3,2.5,14,35
1581,122000.0,1610,,2,2.0,36,84
2190,239500.0,1730,4187.0,3,2.0,98,72
1545,127750.0,1833,,2,2.5,17,88
1826,300000.0,1588,,3,2.5,2,14
2184,290000.0,1205,,2,2.0,32,24
2135,343000.0,1176,,2,1.0,92,45
2151,245000.0,671,671.0,1,1.0,14,14
2780,241900.0,1790,,2,2.5,32,33
1890,429000.0,1098,,2,1.5,36,83
1863,240000.0,1126,,2,2.0,70,170
2143,560000.0,740,,1,1.5,168,69
1588,192500.0,499,,1,1.0,88,63
2129,1155000.0,1109,,2,1.5,33,68
1845,145000.0,825,,2,1.0,138,70
1581,115000.0,730,0.0,2,1.0,40,77
2062,295000.0,2676,6300.0,4,2.5,138,38
2143,800000.0,2538,1132560.0,2,2.5,2,22
1773,485000.0,1340,,2,1.5,65,89
2129,535000.0,2675,,2,2.5,6,88
1720,490000.0,765,,1,1.0,13,50
2169,420000.0,1500,,2,2.5,2,54
2155,350000.0,1500,,2,2.5,2,31
2472,450000.0,1023,0.0,3,1.0,30,18
2171,470000.0,1838,,3,2.5,19,44
2631,275000.0,1360,4050.0,2,2.0,110,53
2809,575000.0,1916,,2,2.5,32,67
2852,154150.0,2507,,2,3.5,13,60
2132,285000.0,1057,,2,2.0,31,80
1854,135000.0,1570,4096.0,3,3.0,108,331
2072,146000.0,462,,1,1.0,30,52
1923,395000.0,1206,,2,2.0,13,106
1721,333000.0,2140,,3,2.5,2,21
2125,605000.0,1241,,2,1.5,40,44
2155,510000.0,2042,,2,1.5,31,85
2135,645300.0,825,1284.0,2,1.0,118,39
2125,230000.0,1884,1884.0,3,2.5,88,59
1835,279900.0,1040,,2,1.5,16,261
2780,269000.0,2330,12763080.0,2,2.0,23,57
1852,245000.0,1848,,2,2.5,29,5
1876,265900.0,1643,0.0,2,2.5,30,34
1905,177500.0,1428,,2,1.5,31,68
1879,329900.0,980,871.2,3,1.0,31,68
1876,268000.0,2500,,4,2.5,2,46
1864,181000.0,1900,8700.0,3,2.5,2,69
2116,3700000.0,1244,,2,2.0,31,78
1940,669900.0,1278,,2,1.5,33,67
1606,214000.0,1326,,2,2.0,2,0
2762,193000.0,1326,,2,2.0,2,6
1464,238000.0,1760,,2,1.5,32,244
1960,275000.0,1207,,3,1.0,98,74
2460,571000.0,2158,2002017.0,2,2.5,14,72
1464,264000.0,1448,,2,2.5,20,4
1776,719000.0,955,,1,1.0,2,8
1550,73000.0,1476,,2,2.0,50,35
2110,3950000.0,1676,,2,2.0,37,47
2155,340000.0,2571,,3,3.0,6,29
2129,850000.0,2500,,2,3.0,21,19
3063,75000.0,1500,,2,2.5,2,71
2375,204500.0,1500,,2,2.5,2,23
2190,279000.0,2289,,2,2.5,11,23
1852,120000.0,1250,,3,1.0,118,53
2155,341475.0,1588,,3,2.5,3,8
2116,880000.0,1024,,2,1.5,45,36
2458,520000.0,1928,,3,2.0,118,60
2124,445000.0,1746,,2,2.5,168,92
2118,2000000.0,1068,,1,1.0,119,58
1752,132500.0,1110,,1,1.0,118,59
2124,615000.0,1272,,2,2.0,38,35
1852,115000.0,1167,,2,2.0,33,9
1545,105000.0,1491,,3,2.0,44,66
2021,214900.0,633,,1,1.0,44,59
2131,295000.0,2438,,3,2.5,5,72
1915,333900.0,2025,,2,2.5,24,44
2452,270000.0,1628,,2,2.5,10,58
2045,280000.0,957,,2,1.5,27,84
2720,220000.0,1105,,2,2.0,2,74
2139,620000.0,1292,,2,1.5,32,48
2122,380000.0,1691,,3,1.5,36,31
1835,210000.0,1317,,2,1.5,31,30
2536,215000.0,1100,,2,2.0,2,14
2128,310000.0,1532,,2,3.0,13,56
2151,396900.0,667,,2,1.0,47,11
2140,825000.0,1260,,2,1.5,44,68
1721,275000.0,1790,5812.0,3,1.5,88,42
1880,245000.0,1456,,2,2.0,34,82
1505,195000.0,2108,0.0,2,3.5,33,18
1754,445000.0,1329,,2,2.0,14,17
2360,510000.0,1043,,2,2.0,31,50
1952,314900.0,455,,0,1.0,49,25
2139,775000.0,1064,,2,2.0,64,52
2453,305000.0,3100,11550.0,5,3.5,20,28
2889,173000.0,650,,2,1.0,53,58
1720,288000.0,2525,,5,3.5,88,92
2114,550000.0,1100,1284.0,3,2.0,118,64
2601,150000.0,1062,,3,1.0,44,63
1824,284000.0,1470,,2,2.0,2,35
2476,446900.0,1194,,2,2.0,36,76
1821,358747.0,895,,2,1.0,49,62
1835,220000.0,1179,,3,1.5,33,65
1701,231000.0,1061,3240.0,1,1.5,14,68
2136,305000.0,2272,,3,3.0,30,22
1752,235000.0,951,,2,1.0,12,64
1887,427000.0,2369,,2,2.5,15,26
2144,850000.0,1108,,2,1.5,33,6
2140,574000.0,1139,1306.8,2,2.0,15,45
2116,799000.0,1600,,2,1.5,12,69
1835,215000.0,710,,1,1.0,48,60
2130,530000.0,1300,,2,2.5,2,0
1945,504000.0,1400,,2,1.5,34,19
2021,365000.0,1033,,2,1.0,138,27
2124,430000.0,3100,,2,3.0,10,57
2169,273000.0,1390,3311.0,2,2.5,118,20
2130,482500.0,2300,,4,2.5,2,44
1581,635476.0,2285,,4,3.0,118,359
2130,400000.0,2739,,2,2.5,11,56
1519,261000.0,1807,,2,2.5,20,62
2135,243000.0,803,,2,1.0,54,26
1721,339900.0,1586,1586.0,2,2.0,6,68
2767,175000.0,968,11820.0,2,2.0,55,15
2150,375000.0,1190,,3,1.5,48,29
6082,149000.0,980,,2,1.0,46,124
2171,259900.0,1342,,2,3.0,21,91
2062,335000.0,1400,,3,1.0,118,22
2472,420000.0,1080,,2,1.5,30,34
2129,675000.0,573,12395.0,1,1.0,145,69
2038,274000.0,972,3570.0,2,1.0,88,160
1970,184000.0,1723,,2,2.0,98,29
2453,440000.0,2041,1.0,2,2.5,22,42
2459,1225000.0,1188,,2,1.5,34,52
1420,199900.0,1500,,2,1.5,12,32
1970,195000.0,918,,1,1.5,118,116
2135,430000.0,1068,,2,1.5,13,83
2118,1450000.0,1618,,2,1.5,32,30
1851,199900.0,1084,18000.0,2,1.5,118,50
1746,460000.0,2096,,2,2.0,32,44
2127,985000.0,1183,,2,1.5,30,45
2176,265000.0,802,,3,2.0,15,133
2127,810000.0,922,0.0,2,1.5,48,15
1826,75000.0,710,,2,1.0,48,39
1604,232000.0,1392,174240.0,2,2.5,13,55
1862,233000.0,1320,17965.0,2,2.0,145,72
1701,506600.0,1533,0.0,2,1.5,31,24
1863,238000.0,2850,,3,2.5,34,78
1754,257000.0,853,,2,1.5,37,49
2780,198500.0,1500,,3,2.0,12,38
1886,180000.0,1381,,2,1.5,6,19
2155,528000.0,1710,,2,1.5,22,21
2072,135000.0,1401,,2,2.5,16,38
2176,475445.0,1000,,2,2.0,32,21
2360,402500.0,1641,,3,2.5,21,186
2038,210000.0,2925,7840.0,4,4.0,2,40
2032,315000.0,1246,,2,1.5,13,55
2140,835000.0,820,,1,1.0,16,56
2474,590000.0,2846,,2,3.5,17,57
1902,140000.0,915,8712.0,2,1.0,49,48
1970,255000.0,1280,7734.0,3,1.5,12,48
2150,225000.0,1152,1477.0,3,1.5,58,25
1810,122500.0,1020,,2,1.5,40,58
2140,540000.0,898,,2,2.0,31,35
2131,318297.2,1162,,2,1.5,33,51
2109,1000000.0,1469,,3,1.5,28,69
2459,840000.0,1320,,2,1.5,16,7
2151,195000.0,1012,,2,2.0,98,41
2176,214900.0,915,,2,1.0,48,19
1604,91000.0,2650,0.0,4,3.5,2,39
1824,314900.0,1404,,2,1.5,34,42
2118,1150000.0,1440,361112.0,3,2.0,7,14
1832,244900.0,1097,,2,2.0,4,57
1966,214300.0,2860,,4,3.5,2,46
1749,230500.0,1328,,2,1.0,40,13
2045,445000.0,1451,,3,2.0,38,33
2139,440500.0,2050,,2,2.5,23,60
2370,430000.0,1900,16117.0,3,1.5,104,36
2138,660000.0,1421,0.0,2,2.5,29,20
1801,370000.0,1030,,1,1.0,2,9
2148,360000.0,1030,,1,1.0,2,20
2127,925000.0,1675,0.0,3,1.5,30,38
2649,496900.0,590,87729.0,1,1.0,78,19
2451,220000.0,1762,,2,2.5,29,21
2673,143500.0,1550,,2,1.0,34,38
2145,430000.0,980,17252.0,2,2.0,2,18
2128,876350.0,1717,,2,2.5,14,17
2171,665956.0,946,,2,2.0,30,23
2150,370000.0,1340,,2,1.5,32,48
2129,515000.0,1809,,3,2.5,10,67
2171,295000.0,980,,2,2.0,134,68
2130,281000.0,2080,,2,2.0,23,37
2115,575000.0,1671,0.12,3,4.0,12,17
1749,619312.0,1393,,2,2.0,31,7
1568,301000.0,1316,,2,1.5,30,27
2130,762000.0,3220,,4,3.5,14,14
2184,322000.0,990,,2,1.5,46,51
1867,415900.0,1026,,2,1.5,8,85
1970,250000.0,951,0.0,2,1.0,48,30
2184,340000.0,1378,,3,2.0,118,6
1760,610500.0,2200,,3,2.5,10,13
2532,398500.0,1125,,2,2.0,33,17
2021,315000.0,719,,1,1.0,49,29
2136,140000.0,990,1107295.0,1,1.0,41,71
1824,314900.0,685,,2,1.0,55,68
2191,235000.0,758,4936.0,2,1.0,103,36
2131,279900.0,742,,2,1.0,39,21
1867,477150.0,1841,,2,2.5,33,21
2186,460000.0,1838,,3,2.0,13,24
2703,200000.0,1370,,2,2.5,30,47
2130,499000.0,999,9999.0,2,2.0,118,27
2762,340400.0,908,,2,2.0,30,19
2113,642500.0,996,996.0,2,1.0,98,41
2720,179900.0,661,,2,1.0,54,40
2191,223000.0,1059,,2,1.5,32,25
2703,220000.0,2131,,2,2.0,18,39
2474,445000.0,1967,,3,1.5,30,41
2171,1025000.0,900,,2,1.0,10,26
1902,67000.0,1526,8901.0,3,2.0,218,32
1721,240000.0,1650,225030.0,3,1.5,15,36
2540,729000.0,2150,,2,2.0,32,112
2649,237000.0,2949,0.0,3,2.5,10,412
2127,1060000.0,1139,,2,1.5,33,34
1952,320000.0,2157,,3,2.5,2,307
2446,845000.0,579,0.0,1,1.0,31,37
2671,575000.0,1737,,3,1.5,51,8
2130,546000.0,1272,11906.0,2,1.0,128,8
2760,175000.0,1220,,3,1.5,34,25
2476,470000.0,1500,,3,1.5,33,27
1527,320000.0,2050,,2,2.5,13,5
1760,192000.0,1366,,2,1.5,34,21
2138,635000.0,1210,,2,1.5,2,16
2333,205000.0,2200,,3,3.0,2,49
2451,372000.0,976,,2,1.5,118,53
1887,419900.0,1354,1354.0,2,2.5,11,62
2453,187500.0,3635,,3,2.5,18,21
2169,280000.0,824,,2,1.0,36,30
1440,87000.0,1742,1742.0,2,2.5,15,18
1532,473500.0,1219,,2,2.0,31,37
2141,939000.0,1352,,4,2.0,138,90
2130,480000.0,1320,,2,1.5,30,14
1876,268000.0,1785,,2,1.5,10,34
1970,276250.0,835,835.0,3,2.0,118,21
1721,367000.0,1226,,2,2.5,12,36
1915,402900.0,925,,2,1.0,113,4
1801,390000.0,977,,2,1.5,31,31
2540,232000.0,1533,0.0,2,2.0,14,18
1940,935000.0,1918,43560.0,2,2.5,4,23
2054,283900.0,674,,2,1.0,32,17
2116,1399000.0,1059,,2,2.0,2,47
1432,400692.5,1288,3484.0,2,1.5,32,21
2472,310000.0,966,6180.0,2,1.0,83,17
2127,789000.0,1350,,3,2.0,133,16
1608,45000.0,1426,,2,2.0,21,50
1604,225000.0,1238,,2,2.5,14,37
2571,177000.0,1267,,2,2.0,12,35
2723,124500.0,1524,,3,2.0,118,4
2115,385000.0,1099,,2,1.5,16,20
2171,690000.0,2016,,3,2.5,13,35
1901,289800.0,3316,,5,3.5,98,19
2460,625000.0,2158,,5,2.0,93,63
2638,215000.0,2936,9904.0,3,3.5,2,38
2131,577000.0,2273,0.0,2,2.5,12,23
2115,759900.0,1338,,2,2.5,17,19
2446,675338.0,1655,,3,2.5,7,13
1463,229000.0,1907,1907.0,3,2.5,128,32
1876,305000.0,968,,2,1.0,100,13
1902,153000.0,1088,1107295.0,2,2.0,41,32
2127,410000.0,985,,2,1.0,118,26
2190,236225.0,922,,2,1.0,113,26
1915,232500.0,1240,,2,1.5,32,22
2130,322246.0,1106,,2,2.0,58,20
2180,190000.0,688,,2,1.0,50,40
2131,407500.0,850,,2,2.0,29,22
2460,630000.0,1264,,3,1.5,44,31
2118,929000.0,596,0.0,1,1.0,10,20
2129,574000.0,895,0.0,2,1.0,92,21
2131,425000.0,674,,1,1.0,14,26
2118,349000.0,790,6300.0,2,1.0,128,312
1824,110000.0,768,,1,1.0,29,20
1720,758000.0,1688,5900.0,3,2.5,78,35
2131,360000.0,1021,,2,1.0,113,20
1545,365000.0,1430,,2,2.5,23,31
1880,185000.0,3052,,4,4.5,154,40
2072,295000.0,552,,0,1.0,108,8
1887,359900.0,948,,2,2.0,33,3
2720,152000.0,965,,2,2.0,29,34
2210,880000.0,1770,,2,2.5,10,9
2493,300000.0,810,,2,1.0,31,31
2446,296000.0,1357,,2,2.0,25,39
2453,652500.0,1002,,2,1.5,118,24
2134,650000.0,1279,,2,2.0,118,13
1970,278000.0,605,,1,1.0,128,6
1757,349900.0,1250,,2,2.0,3,62
2639,166000.0,1441,,2,1.5,20,23
2210,575000.0,2166,,2,2.5,20,7
2720,225000.0,1150,,2,1.5,100,19
2129,481000.0,914,,2,1.0,118,27
2150,397000.0,758,,2,1.0,49,27
2116,1522125.0,1120,3002.0,2,1.0,78,35
1826,165000.0,965,,2,1.0,88,22
2127,343846.0,2400,,4,3.5,2,6
2119,370000.0,1176,5000.0,3,1.0,93,22
1852,230000.0,1080,1080.0,3,1.0,118,25
1760,520000.0,1308,,2,2.0,2,18
2130,507000.0,1160,,2,2.0,14,36
2451,470000.0,1660,,2,2.5,35,19
2045,426075.0,1606,,2,2.0,98,6
1952,393000.0,914,,1,1.5,31,25
1867,543485.0,873,873.0,2,2.0,118,35
2136,375000.0,756,,1,1.0,36,15
2184,292500.0,840,194106.0,1,1.0,48,18
2740,84000.0,677,,2,1.0,34,15
2110,1525000.0,1444,,2,1.5,46,32
1832,302000.0,1078,,2,1.0,32,1
2472,560000.0,2300,,2,3.0,29,40
2151,284750.0,1606,,3,2.0,98,8
2109,799000.0,1694,,4,3.0,148,7
2446,685000.0,780,,2,1.0,39,6
1749,197000.0,1659,,3,2.0,30,26
1721,285700.0,1409,,2,2.0,104,47
2129,1079000.0,586,586.0,1,1.0,128,48
1867,518995.0,939,,2,1.0,29,5
2301,160000.0,1096,,2,2.0,14,21
2116,653000.0,2039,,3,2.5,13,7
2129,765000.0,1198,,2,2.0,13,46
1826,255000.0,442,,0,1.0,108,41
2130,589000.0,1346,,2,1.5,32,20
2171,331000.0,1040,0.0,2,1.5,26,42
2721,45000.0,1257,,3,1.0,108,23
2446,1315000.0,2592,,2,2.5,16,25
2110,2875000.0,1777,,2,1.5,9,7
2072,175000.0,1921,19602.0,3,3.0,42,15
2150,590001.0,970,,1,1.0,168,21
2109,2225000.0,699,,1,1.0,108,21
2780,123000.0,817,,2,1.0,55,24
2124,189000.0,1455,,2,1.0,168,19
2115,10250000.0,480,,2,1.0,48,61
2116,567500.0,611,,1,1.0,120,19
1701,335000.0,791,,1,1.0,44,18
2144,685000.0,1198,,2,2.0,23,19
1748,218000.0,776,,2,1.0,53,36
2128,435000.0,2317,,2,3.0,98,15
2141,713000.0,2100,0.0,2,3.5,2,17
2119,365000.0,1387,,2,1.5,28,17
1970,271400.0,750,,2,1.0,37,20
1970,350000.0,1570,0.0,2,2.5,6,20
2474,360000.0,1915,,3,2.5,37,44
2215,1900000.0,1676,,2,2.5,19,10
2170,271300.0,1492,914760.0,2,1.5,45,48
2145,500000.0,1092,,2,1.5,10,27
1801,350000.0,1206,1.0,2,2.0,30,18
1966,118000.0,1094,,3,2.0,118,35
2368,145000.0,1348,2499.0,3,2.0,2,4
2048,176000.0,1087,,3,2.0,118,30
1752,319900.0,950,,2,1.0,45,3
1510,225000.0,944,0.0,2,1.0,33,24
1752,252000.0,1507,,2,2.0,128,147
2368,219400.0,892,,2,1.0,52,19
2134,435000.0,975,,2,1.5,37,26
2138,560000.0,1750,,2,2.0,14,26
2149,200000.0,1466,,3,2.5,-7981,22
2152,469900.0,1326,,3,1.0,106,10
1863,239900.0,1343,,2,2.5,153,8
2151,350000.0,874,,1,1.0,3,48
2660,90000.0,2721,,2,3.0,29,29
2155,400000.0,1750,,3,1.5,6,44
2062,329900.0,912,,2,2.0,113,22
1915,295000.0,1656,0.0,3,2.5,44,37
2766,375000.0,1470,,2,2.0,2,0
1803,455000.0,1100,,2,2.0,2,7
1960,375060.0,1737,1737.0,3,2.0,143,33
2132,187000.0,810,810.0,2,2.0,119,42
2446,510000.0,735,,1,1.0,46,22
